0.09,-7.821229352356923e-16
0.0899560727733949,0.0019958235747499545
0.08982385912688007,0.003992772211577185
0.08960292091286111,0.005986325715265233
0.08929310135354714,0.007971931530725488
0.08889452548487631,0.009945025677095471
0.08840759875802111,0.011901053307381827
0.08783300390162149,0.013835488720858744
0.08717169616297274,0.015743854675692903
0.08642489705787418,0.017621740870280563
0.08559408676688532,0.019464821482955932
0.08468099532055362,0.021268871680608415
0.08368759271808188,0.023029783026840018
0.08261607812320272,0.024743577739316645
0.08146886827808608,0.026406421763611104
0.08024858527127612,0.02801463664693017
0.07895804378929532,0.029564710209523826
0.0776002379739993,0.03105330602424266
0.07617832799934192,0.032477271725612974
0.07469562647219868,0.03383364617898071
0.07315558475255955,0.03511966554779996
0.07156177927896651,0.03633276830309692
0.0699178979757229,0.03747059922364869
0.06822772680930704,0.038531012438593866
0.06649513655270686,0.0395120735661733
0.06472406980815215,0.04041206100321828
0.06291852833103945,0.041229466419981674
0.06108256069077061,0.041962994514068104
0.059220250297788615,0.04261156207567309
0.05733570382031987,0.04317429641417923
0.05543304000923101,0.043650533193457484
0.053516378944960905,0.04403981372004839
0.05158983171671587,0.04434188172477813
0.04965749054098708,0.04455667967431472
0.04772341932397789,0.044684344644658966
0.04579164467070669,0.044725203783533556
0.04386614734240571,0.044679769382959755
0.04195085416340011,0.044548733576810814
0.040049630378990536,0.044332962670518124
0.0381662724671019,0.04403349110096973
0.03630450140876004,0.0436515150133698
0.03446795642610672,0.043188385427540006
0.032660189202058466,0.042645600947537374
0.030884658603499215,0.04202479994360396
0.02914472594099113,0.041327752101435335
0.027443650813896426,0.04055634918610405
0.08994517443171865,0.003140954703224297
0.08983162072612734,0.005134029438078589
0.08962979511822765,0.007125147398031441
0.0893394174798709,0.009109775850317444
0.08896049001065229,0.011083359541675546
0.08849329695097653,0.013041341635188407
0.08793840246689384,0.014979184208594247
0.08729664681582187,0.016892388144987776
0.08656914091663166,0.018776512267600264
0.0857572594583144,0.02062719159175115
0.08486263268874257,0.02244015458850488
0.08388713702912495,0.02421123937560042
0.08283288466095659,0.025936408771368914
0.08170221223090045,0.02761176416634122
0.08049766881548223,0.029233558184777894
0.07922200328209177,0.030798206124270273
0.07787815117592614,0.03230229617573635
0.076469221254519,0.03374259843853181
0.07499848178270001,0.03511607275599931
0.07346934669150318,0.036419875405640734
0.07188536169494766,0.03765136468529132
0.07025019044897766,0.038808105442296605
0.06856760082734802,0.03988787259687289
0.06684145138004156,0.04088865371368993
0.06507567803102578,0.04180865067739083
0.06327428106388779,0.04264628052839451
0.061441312436211884,0.043400175515036846
0.05958086345652256,0.04406918241702016
0.05769705285123644,0.04465236119337142
0.05579401524337196,0.045148983005746976
0.053875890059760526,0.04555852766504572
0.05194681087917022,0.04588068054596554
0.05001089523010807,0.04611532901038905
0.048072234844081865,0.046262558376327964
0.046134886367789674,0.04632264746456126
0.04420286253606002,0.046296063750010615
